Vidal Arias, Manuel	Vidal, Manuel	http://datos.bne.es/resource/XX1009579	http://viaf.org/viaf/53831231	http://viaf.org/viaf/262078916
Veyssière de Lacroze, Mathurin	Veyssière de Lacroze, Mathurin	http://datos.bne.es/resource/XX1765270
Villar, Arturo del	Villar, Arturo del	http://datos.bne.es/resource/XX826299	http://viaf.org/viaf/87620920
Villar Santamaría, Arturo del	Villar, Arturo del	http://datos.bne.es/resource/XX826299	http://viaf.org/viaf/87620920
Via, Vincenzo	Via, Vincenzo	http://datos.bne.es/resource/XX1765272
Valdés Fernández, Manuel	Valdés Fernández, Manuel	http://datos.bne.es/resource/XX1043342	http://viaf.org/viaf/106975749
Valdés, Manuel	Valdés Fernández, Manuel	http://datos.bne.es/resource/XX1043342	http://viaf.org/viaf/106975749
Valdés, M.	Valdés Fernández, Manuel	http://datos.bne.es/resource/XX1043342	http://viaf.org/viaf/106975749
Vargas Gómez, Andrés	Vargas Gómez, Andrés	http://datos.bne.es/resource/XX954795	http://viaf.org/viaf/31840488
Varo, Beatriz	Varo, Beatriz	http://datos.bne.es/resource/XX1147521
Vázquez Pintor, Xosé	Vázquez Pintor, Xosé	http://datos.bne.es/resource/XX1074155	http://viaf.org/viaf/14091009	http://d-nb.info/gnd/140121757
Vasoli, Cesare	Vasoli, Cesare	http://datos.bne.es/resource/XX998635	http://viaf.org/viaf/49237719	http://d-nb.info/gnd/119355299
Vasoli, C.	Vasoli, Cesare	http://datos.bne.es/resource/XX998635	http://viaf.org/viaf/49237719	http://d-nb.info/gnd/119355299
Vernet, Juan	Vernet, Juan	http://datos.bne.es/resource/XX1092169	http://viaf.org/viaf/60028686	http://d-nb.info/gnd/124884334
Vernet, J.	Vernet, Juan	http://datos.bne.es/resource/XX1092169	http://viaf.org/viaf/60028686	http://d-nb.info/gnd/124884334
Vernet, Joan	Vernet, Juan	http://datos.bne.es/resource/XX1092169	http://viaf.org/viaf/60028686	http://d-nb.info/gnd/124884334
Vernet Ginés, Juan	Vernet, Juan	http://datos.bne.es/resource/XX1092169	http://viaf.org/viaf/60028686	http://d-nb.info/gnd/124884334
Vernet i Ginés, Joan	Vernet, Juan	http://datos.bne.es/resource/XX1092169	http://viaf.org/viaf/60028686	http://d-nb.info/gnd/124884334
Virnit, Juwan	Vernet, Juan	http://datos.bne.es/resource/XX1092169	http://viaf.org/viaf/60028686	http://d-nb.info/gnd/124884334
Vidal, Francisco Antonio	Vidal, Francisco Antonio	http://datos.bne.es/resource/XX1319648	http://viaf.org/viaf/33848157
Vidal, Francisco A.	Vidal, Francisco Antonio	http://datos.bne.es/resource/XX1319648	http://viaf.org/viaf/33848157
Vialart, Louis	Vialart, Louis	http://datos.bne.es/resource/XX1765275
Viane, Franciscus van	Viane, Franciscus van	http://datos.bne.es/resource/XX1765276
Vianoli, Alessandro Maria	Vianoli, Alessandro Maria	http://datos.bne.es/resource/XX1765277
Viard, Nicolas Antoine	Viard, Nicolas Antoine	http://datos.bne.es/resource/XX1765278
Velázquez Gaztelu, Juan Pedro	Velázquez Gaztelu, Juan Pedro	http://datos.bne.es/resource/XX976003	http://viaf.org/viaf/71554974
Velázquez-Gaztelu, Juan Pedro	Velázquez Gaztelu, Juan Pedro	http://datos.bne.es/resource/XX976003	http://viaf.org/viaf/71554974
Velázquez de Gaztelu, Juan Pedro	Velázquez Gaztelu, Juan Pedro	http://datos.bne.es/resource/XX976003	http://viaf.org/viaf/71554974
Verger, Josep	Verger, Josep	http://datos.bne.es/resource/XX1106924	http://viaf.org/viaf/86785989
Verger, Josep M.	Verger, Josep	http://datos.bne.es/resource/XX1106924	http://viaf.org/viaf/86785989
Verger i Fransoy, Josep	Verger, Josep	http://datos.bne.es/resource/XX1106924	http://viaf.org/viaf/86785989
Verger, Pep	Verger, Josep	http://datos.bne.es/resource/XX1106924	http://viaf.org/viaf/86785989
Verger Fransoy, Pep	Verger, Josep	http://datos.bne.es/resource/XX1106924	http://viaf.org/viaf/86785989
Villar Yebra, Enrique	Villar Yebra, Enrique	http://datos.bne.es/resource/XX1640303	http://viaf.org/viaf/87378232
Villar Yebra, E.	Villar Yebra, Enrique	http://datos.bne.es/resource/XX1640303	http://viaf.org/viaf/87378232
Villar-Yebra, Enrique	Villar Yebra, Enrique	http://datos.bne.es/resource/XX1640303	http://viaf.org/viaf/87378232
Vila, Francesc	Vila, Francesc	http://datos.bne.es/resource/XX891464	http://viaf.org/viaf/87779762
Vila, F.	Vila, Francesc	http://datos.bne.es/resource/XX891464	http://viaf.org/viaf/87779762
Vila Ginferrer, Francisco	Vila, Francesc	http://datos.bne.es/resource/XX891464	http://viaf.org/viaf/87779762
Vila i Ginferrer, Francesc	Vila, Francesc	http://datos.bne.es/resource/XX891464	http://viaf.org/viaf/87779762
Vázquez Brage, Margarita	Vázquez Brage, Margarita	http://datos.bne.es/resource/XX1158193
Venuti, Filippo	Venuti, Filippo	http://datos.bne.es/resource/XX1765204
Venusti, Antonio María	Venusti, Antonio María	http://datos.bne.es/resource/XX1765202
Viqueira Pérez, Carmen	Viqueira Pérez, Carmen	http://datos.bne.es/resource/XX958095	http://viaf.org/viaf/12406662
Vázquez Orta, Ignacio	Vázquez Orta, Ignacio	http://datos.bne.es/resource/XX1094890	http://viaf.org/viaf/22316357
Vázquez, Ignacio	Vázquez Orta, Ignacio	http://datos.bne.es/resource/XX1094890	http://viaf.org/viaf/22316357
Vázquez Orta, Ignacio Simon	Vázquez Orta, Ignacio	http://datos.bne.es/resource/XX1094890	http://viaf.org/viaf/22316357
Verani, Gaetano Felice	Verani, Gaetano Felice	http://datos.bne.es/resource/XX1765209
Vera Jiménez, Raül	Vera Jiménez, Raül	http://datos.bne.es/resource/XX1459280
Vera y Tassis, Diego de	Vera y Tassis, Diego de	http://datos.bne.es/resource/XX1765208
