Wyzewa, Teodor de	Wyzewa, Teodor de	http://datos.bne.es/resource/XX1324100
Wehner, Ernst G.	Wehner, Ernst G.	http://datos.bne.es/resource/XX1158190
Williams, Colin	Williams, Colin	http://datos.bne.es/resource/XX1465108	http://viaf.org/viaf/285670173
Williams, Collin	Williams, Colin	http://datos.bne.es/resource/XX1465108	http://viaf.org/viaf/285670173
Williams, George Davis	Williams, George Davis	http://datos.bne.es/resource/XX1465109
Wills, Dominic	Wills, Dominic	http://datos.bne.es/resource/XX1540299
Waldschmidt, Matthias	Waldschmidt, Matthias	http://datos.bne.es/resource/XX1485618
Wilson, H.T.	Wilson, H.T.	http://datos.bne.es/resource/XX1465103
Will, Wolfgang	Will, Wolfgang	http://datos.bne.es/resource/XX1465104
Weinberg, Félix	Weinberg, Félix	http://datos.bne.es/resource/XX1005586	http://viaf.org/viaf/76350298	http://d-nb.info/gnd/106716735
Wehr, Barbara	Wehr, Barbara	http://datos.bne.es/resource/XX1158192
Willemin, Georges	Willemin, Georges	http://datos.bne.es/resource/XX1465105
Walsh, P. G.	Walsh, P. G.	http://datos.bne.es/resource/XX1157060
Waldrop, Howard	Waldrop, Howard	http://datos.bne.es/resource/XX1485615
Wichter, Sigurd	Wichter, Sigurd	http://datos.bne.es/resource/XX1723952	http://viaf.org/viaf/12349930	http://d-nb.info/gnd/122805887
Wehner, Heinz	Wehner, Heinz	http://datos.bne.es/resource/XX1158191
Waldteufel, Robert	Waldteufel, Robert	http://datos.bne.es/resource/XX1485624
Washabaugh, William	Washabaugh, William	http://datos.bne.es/resource/XX1157063	http://viaf.org/viaf/37068076
Waldstorc, Gabriel	Waldstorc, Gabriel	http://datos.bne.es/resource/XX1485622
Waldrop, Charles T.	Waldrop, Charles T.	http://datos.bne.es/resource/XX1008077	http://viaf.org/viaf/111636487	http://d-nb.info/gnd/110612191
Walsh, Richard J.	Walsh, Richard J.	http://datos.bne.es/resource/XX1157065
Wehrig, Helmut	Wehrig, Helmut	http://datos.bne.es/resource/XX1158196
Waldstein, Arnold	Waldstein, Arnold	http://datos.bne.es/resource/XX1485620
Wiesenmueller, Herbert	Wiesenmueller, Herbert	http://datos.bne.es/resource/XX1495110
Waldstein, Charles	Waldstein, Charles	http://datos.bne.es/resource/XX1485621
Williamson, Richard	Williamson, Richard	http://datos.bne.es/resource/XX1581482
Walsh, S. Padraig	Walsh, S. Padraig	http://datos.bne.es/resource/XX1157068
Wiesse, Carlos	Wiesse, Carlos	http://datos.bne.es/resource/XX1495114
Wisskirchen, Rotraut	Wisskirchen, Rotraut	http://datos.bne.es/resource/XX1161173
Wiesner, Julius	Wiesner, Julius	http://datos.bne.es/resource/XX1495113
Wiesner, E.	Wiesner, E.	http://datos.bne.es/resource/XX1495112
Wister, Owen	Wister, Owen	http://datos.bne.es/resource/XX1161176
Westbrook, Lynn	Westbrook, Lynn	http://datos.bne.es/resource/XX1605664
Witt, Johan de	Witt, Johan de	http://datos.bne.es/resource/XX1353142
Witt, Jan	Witt, Johan de	http://datos.bne.es/resource/XX1353142
De Witt, Johan	Witt, Johan de	http://datos.bne.es/resource/XX1353142
Wit, Jan de	Witt, Johan de	http://datos.bne.es/resource/XX1353142
Witth, Jan de	Witt, Johan de	http://datos.bne.es/resource/XX1353142
Wit, Jean de	Witt, Johan de	http://datos.bne.es/resource/XX1353142
Wiesheu, Johannes	Wiesheu, Johannes	http://datos.bne.es/resource/XX1495111
Wiestner, Jacob	Wiestner, Jacob	http://datos.bne.es/resource/XX1495118
Wistrand, Magnus	Wistrand, Magnus	http://datos.bne.es/resource/XX1161178
Wistrand, Erik	Wistrand, Erik	http://datos.bne.es/resource/XX1161177
Wiest, Jerome Douglas	Wiest, Jerome Douglas	http://datos.bne.es/resource/XX1495116
Winkler, Heinrich	Winkler, Heinrich	http://datos.bne.es/resource/XX1682246
Wietz, H.	Wietz, H.	http://datos.bne.es/resource/XX1495119
Williams, Maurvene D.	Williams, Maurvene D.	http://datos.bne.es/resource/XX1532238
Waldo, George F.	Waldo, George F.	http://datos.bne.es/resource/XX1485609
Whyte, William Foote	Whyte, William Foote	http://datos.bne.es/resource/XX5543129
Whyte, William	Whyte, William Foote	http://datos.bne.es/resource/XX5543129
Whyte, W. F.	Whyte, William Foote	http://datos.bne.es/resource/XX5543129
Huaite, Weilian Fute	Whyte, William Foote	http://datos.bne.es/resource/XX5543129
Foote Whyte, William	Whyte, William Foote	http://datos.bne.es/resource/XX5543129
Whyte, William F.	Whyte, William Foote	http://datos.bne.es/resource/XX5543129
Whyte, W. Foote	Whyte, William Foote	http://datos.bne.es/resource/XX5543129
Waldo, Dwight	Waldo, Dwight	http://datos.bne.es/resource/XX1485605
Weill, Erwin	Weill, Erwin	http://datos.bne.es/resource/XX836753
Waliner de Freundstein, Henriette-Louise,	Waliner de Freundstein, Henriette Louise,	http://datos.bne.es/resource/XX1485604
Wandler, Reiner	Wandler, Reiner	http://datos.bne.es/resource/XX4610849
Waldor, Mélanie	Waldor, Mélanie	http://datos.bne.es/resource/XX1485611	http://viaf.org/viaf/79037925	http://d-nb.info/gnd/136882862
Walser, Martin	Walser, Martin	http://datos.bne.es/resource/XX1155852	http://dbpedia.org/resource/Martin_Walser	http://viaf.org/viaf/51697261	http://www.idref.fr/027192253/id	http://libris.kb.se/resource/auth/229032	http://d-nb.info/gnd/118628852
Waldron, Ronald Alan	Waldron, Ronald Alan	http://datos.bne.es/resource/XX1485614
Wiskemann, Elizabeth	Wiskemann, Elizabeth	http://datos.bne.es/resource/XX1161161
Wiffen, Benjamin B.	Wiffen, Benjamin B.	http://datos.bne.es/resource/XX1495121	http://viaf.org/viaf/64380148	http://d-nb.info/gnd/117370347
Wiffen, Benjamin Barron	Wiffen, Benjamin B.	http://datos.bne.es/resource/XX1495121	http://viaf.org/viaf/64380148	http://d-nb.info/gnd/117370347
Waldo, Myra	Waldo, Myra	http://datos.bne.es/resource/XX1485610
Wiew, L.	Wiew, L.	http://datos.bne.es/resource/XX1495120
Wigand, Paul	Wigand, Paul	http://datos.bne.es/resource/XX1495123
Wiffen, Jeremiah Holmes	Wiffen, Jeremiah Holmes	http://datos.bne.es/resource/XX1495122
Wick, Jennifer	Wick, Jennifer	http://datos.bne.es/resource/XX1492467
Wang, Anyi	Wang, Anyi	http://datos.bne.es/resource/XX1186528	http://viaf.org/viaf/109285531
Anyi, Wang	Wang, Anyi	http://datos.bne.es/resource/XX1186528	http://viaf.org/viaf/109285531
Wiggin, Kate Douglas	Wiggin, Kate Douglas	http://datos.bne.es/resource/XX1495125
Wiggers, Carl J.	Wiggers, Carl J.	http://datos.bne.es/resource/XX1495124
Wigglesworth, Vincent Brian	Wigglesworth, Vincent Brian	http://datos.bne.es/resource/XX1495127
Wiggins, James W.	Wiggins, James W.	http://datos.bne.es/resource/XX1495126
Wight, Robert	Wight, Robert	http://datos.bne.es/resource/XX1495129
Wight, Frederick S.	Wight, Frederick S.	http://datos.bne.es/resource/XX1495128
Weissmann	Weissmann	http://datos.bne.es/resource/XX5153584
Wiseman, David	Wiseman, David	http://datos.bne.es/resource/XX1161148
Watson, Diane Masters	Watson, Diane Masters	http://datos.bne.es/resource/XX1292075
Woodhall, Maureen	Woodhall, Maureen	http://datos.bne.es/resource/XX1094866	http://viaf.org/viaf/51838016	http://d-nb.info/gnd/128195215
