Suárez Fernández, Marcial	Suárez, Marcial	http://datos.bne.es/resource/XX1063971	http://viaf.org/viaf/68958510	http://d-nb.info/gnd/13739070X	http://www.idref.fr/029389771/id
Southey, Robert	Southey, Robert	http://datos.bne.es/resource/XX1226919
Southey, R.	Southey, Robert	http://datos.bne.es/resource/XX1226919
Scharnhorst, Gustav Karl von	Scharnhorst, Gustav Karl von	http://datos.bne.es/resource/XX1756333
Séjournant, Nicolas de	Séjournant, Nicolas de	http://datos.bne.es/resource/XX1753711
Sejournant, M. de	Séjournant, Nicolas de	http://datos.bne.es/resource/XX1753711
Schaten, Nicolaus	Schaten, Nicolaus	http://datos.bne.es/resource/XX1756334
Sorel, Georges	Sorel, Georges	http://datos.bne.es/resource/XX826284	http://dbpedia.org/resource/Georges_Sorel	http://viaf.org/viaf/2477110	http://libris.kb.se/resource/auth/292634	http://d-nb.info/gnd/118751549
Sorel, George	Sorel, Georges	http://datos.bne.es/resource/XX826284	http://dbpedia.org/resource/Georges_Sorel	http://viaf.org/viaf/2477110	http://libris.kb.se/resource/auth/292634	http://d-nb.info/gnd/118751549
Schedius, Elias	Schedius, Elias	http://datos.bne.es/resource/XX1756339
Sáez de Adana, Ramón	Sáez de Adana, Ramón	http://datos.bne.es/resource/XX826281	http://viaf.org/viaf/87620880
Solé Vendrell, Carme	Solé Vendrell, Carme	http://datos.bne.es/resource/XX1009583	http://viaf.org/viaf/17658	http://d-nb.info/gnd/121066010	http://www.idref.fr/027142825/id	http://libris.kb.se/resource/auth/198299
Solé, Carme	Solé Vendrell, Carme	http://datos.bne.es/resource/XX1009583	http://viaf.org/viaf/17658	http://d-nb.info/gnd/121066010	http://www.idref.fr/027142825/id	http://libris.kb.se/resource/auth/198299
Solé, Carmen	Solé Vendrell, Carme	http://datos.bne.es/resource/XX1009583	http://viaf.org/viaf/17658	http://d-nb.info/gnd/121066010	http://www.idref.fr/027142825/id	http://libris.kb.se/resource/auth/198299
Solé i Vendrell, Carme	Solé Vendrell, Carme	http://datos.bne.es/resource/XX1009583	http://viaf.org/viaf/17658	http://d-nb.info/gnd/121066010	http://www.idref.fr/027142825/id	http://libris.kb.se/resource/auth/198299
Solé Vendrell, C.	Solé Vendrell, Carme	http://datos.bne.es/resource/XX1009583	http://viaf.org/viaf/17658	http://d-nb.info/gnd/121066010	http://www.idref.fr/027142825/id	http://libris.kb.se/resource/auth/198299
Solé Vendrell, Carmen	Solé Vendrell, Carme	http://datos.bne.es/resource/XX1009583	http://viaf.org/viaf/17658	http://d-nb.info/gnd/121066010	http://www.idref.fr/027142825/id	http://libris.kb.se/resource/auth/198299
Squarzafigo y Arriola, Pedro María	Squarzafigo y Arriola, Pedro María	http://datos.bne.es/resource/XX1128060
