X	X	http://datos.bne.es/resource/XX1742112
Xeni, C.	Xeni, C.	http://datos.bne.es/resource/XX1497040
Ximenos, Anna R.	Ximenos, Anna R.	http://datos.bne.es/resource/XX1094856	http://viaf.org/viaf/297120247
Rodríguez Ximenos, Anna	Ximenos, Anna R.	http://datos.bne.es/resource/XX1094856	http://viaf.org/viaf/297120247
Rodríguez i Ximenos, Anna	Ximenos, Anna R.	http://datos.bne.es/resource/XX1094856	http://viaf.org/viaf/297120247
Xhaufflaire, Marcel	Xhaufflaire, Marcel	http://datos.bne.es/resource/XX1097951	http://viaf.org/viaf/76819105	http://d-nb.info/gnd/106871382
Xenopoulos, Grigorios	Xenopoulos, Grigorios	http://datos.bne.es/resource/XX1497042
Xenopoulos, Grégoire	Xenopoulos, Grigorios	http://datos.bne.es/resource/XX1497042
Xenakis, Constantin	Xenakis, Constantin	http://datos.bne.es/resource/XX1629125	http://viaf.org/viaf/27335456	http://d-nb.info/gnd/124037852	http://dbpedia.org/resource/Constantin_Xenakis
Xanthakis, Alkis X.	Xanthakis, Alkis X.	http://datos.bne.es/resource/XX1162109	http://viaf.org/viaf/61702707	http://d-nb.info/gnd/129457140
Xapellí Palà, Joan	Xapellí Palà, Joan	http://datos.bne.es/resource/XX833856	http://viaf.org/viaf/10136514
Xiaoqi, Qiu	Xiaoqi, Qiu	http://datos.bne.es/resource/XX1597774
Xu, Xing	Xu, Xing	http://datos.bne.es/resource/XX1704845
Ximeno, Vicente	Ximeno, Vicente	http://datos.bne.es/resource/XX1162542
Xandóval, Francisco	Xandóval, Francisco	http://datos.bne.es/resource/XX1682518
Xenguiti, Mohammed el Mamun Ben Mohammed el Fadil	Xenguiti, Mohammed el Mamun Ben Mohammed el Fadil	http://datos.bne.es/resource/XX1124520
Xiphilin	Xiphilin	http://datos.bne.es/resource/XX1162553
Ximénez, Mila	Ximénez, Mila	http://datos.bne.es/resource/XX1763687	http://viaf.org/viaf/87547658
Ximénez Cisneros, Mila	Ximénez, Mila	http://datos.bne.es/resource/XX1763687	http://viaf.org/viaf/87547658
Xenakis, Françoise	Xenakis, Françoise	http://datos.bne.es/resource/XX839675	http://dbpedia.org/resource/Fran%C3%A7oise_Xenakis	http://viaf.org/viaf/79038283	http://d-nb.info/gnd/107885522
X. Z.	X. Z.	http://datos.bne.es/resource/XX1712038
Xuecun, Murong	Xuecun, Murong	http://datos.bne.es/resource/XX5478131
Xaverio	Xaverio	http://datos.bne.es/resource/XX1725341	http://viaf.org/viaf/87486074
Muñoz Bullejos, Javier	Xaverio	http://datos.bne.es/resource/XX1725341	http://viaf.org/viaf/87486074
Xifró i Girbal, Maria	Xifró i Girbal, Maria	http://datos.bne.es/resource/XX4614616
Xavier, Francisco Cândido	Xavier, Francisco Cândido	http://datos.bne.es/resource/XX1073352	http://viaf.org/viaf/29542645	http://d-nb.info/gnd/140226591	http://dbpedia.org/resource/Chico_Xavier
Francisco Cándido Xavier	Xavier, Francisco Cândido	http://datos.bne.es/resource/XX1073352	http://viaf.org/viaf/29542645	http://d-nb.info/gnd/140226591	http://dbpedia.org/resource/Chico_Xavier
Xavier, Chico	Xavier, Francisco Cândido	http://datos.bne.es/resource/XX1073352	http://viaf.org/viaf/29542645	http://d-nb.info/gnd/140226591	http://dbpedia.org/resource/Chico_Xavier
Xanthoulis, Giannis	Xanthoulis, Giannis	http://datos.bne.es/resource/XX1080183	http://viaf.org/viaf/86719166	http://viaf.org/viaf/5039690
Ximénez de Embún y Val, Tomás	Ximénez de Embún y Val, Tomás	http://datos.bne.es/resource/XX1147073	http://viaf.org/viaf/10223980	http://d-nb.info/gnd/101887116
Ximénez de Embún, Tomás	Ximénez de Embún y Val, Tomás	http://datos.bne.es/resource/XX1147073	http://viaf.org/viaf/10223980	http://d-nb.info/gnd/101887116
Xuclà, Jordi	Xuclà, Jordi	http://datos.bne.es/resource/XX1004745	http://viaf.org/viaf/86528773
Xuclà Costa, Jordi	Xuclà, Jordi	http://datos.bne.es/resource/XX1004745	http://viaf.org/viaf/86528773
Xuclà i Costa, Jordi	Xuclà, Jordi	http://datos.bne.es/resource/XX1004745	http://viaf.org/viaf/86528773
Xu, Dishan	Xu, Dishan	http://datos.bne.es/resource/XX5044478
許, 地山	Xu, Dishan	http://datos.bne.es/resource/XX5044478
Xargay, Xavier	Xargay, Xavier	http://datos.bne.es/resource/XX1021418	http://viaf.org/viaf/41779563
Xargay i Oliva, Xavier	Xargay, Xavier	http://datos.bne.es/resource/XX1021418	http://viaf.org/viaf/41779563
Xingjun, Qiu	Xingjun, Qiu	http://datos.bne.es/resource/XX1162545
Xesteira, J. A.	Xesteira, J. A.	http://datos.bne.es/resource/XX1576408
Xalambrí, Arturo E.	Xalambrí, Arturo E.	http://datos.bne.es/resource/XX1254001	http://viaf.org/viaf/61714466
Xano	Xano	http://datos.bne.es/resource/XX1546648
Ximénez de Embún López, Juan	Ximénez de Embún López, Juan	http://datos.bne.es/resource/XX1710884	http://viaf.org/viaf/87453191
Ximenez Barranco, Miguel	Ximenez Barranco, Miguel	http://datos.bne.es/resource/XX1221913
Xaratxo, Gurutxe de	Xaratxo, Gurutxe de	http://datos.bne.es/resource/XX1162460
Xandri Tagueña, José María	Xandri Tagueña, José María	http://datos.bne.es/resource/XX1122143	http://viaf.org/viaf/86823009
Xaupi, Bonaventure	Xaupi, Bonaventure	http://datos.bne.es/resource/XX1014319	http://viaf.org/viaf/14645333
