Gregor, Lee	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Howard, Warren F.	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Mariner, Scott	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Mason, Ernst	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Stacy, Donald	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Petrosillo, Orazio	Petrosillo, Orazio	http://datos.bne.es/resource/XX1069556
Petschen, Santiago	Petschen, Santiago	http://datos.bne.es/resource/XX931791	http://viaf.org/viaf/41056826
Petschen Verdaguer, Santiago	Petschen, Santiago	http://datos.bne.es/resource/XX931791	http://viaf.org/viaf/41056826
Puiggener, Luis	Puiggener, Luis	http://datos.bne.es/resource/XX1732012	http://viaf.org/viaf/87507736
Pastó Benvenuto, Manuel	Pastó Benvenuto, Manuel	http://datos.bne.es/resource/XX1366504	http://viaf.org/viaf/87131624
Pastó y Benvenuto, Manel	Pastó Benvenuto, Manuel	http://datos.bne.es/resource/XX1366504	http://viaf.org/viaf/87131624
Pastrana García, Juan	Pastrana García, Juan	http://datos.bne.es/resource/XX1073565	http://viaf.org/viaf/1319660
Ponce de León y Corruchaga, Bartolome	Ponce de León y Corruchaga, Bartolome	http://datos.bne.es/resource/XX1074147
Perales Ortiz, Julia	Perales Ortiz, Julia	http://datos.bne.es/resource/XX1065330
Planque, François	Planque, François	http://datos.bne.es/resource/XX1141753
Planque, M.	Planque, François	http://datos.bne.es/resource/XX1141753
Pérez Vilaplana, José	Pérez Vilaplana, José	http://datos.bne.es/resource/XX1065331	http://viaf.org/viaf/86681337	http://viaf.org/viaf/62767793
Pérez, José	Pérez Vilaplana, José	http://datos.bne.es/resource/XX1065331	http://viaf.org/viaf/86681337	http://viaf.org/viaf/62767793
Price, Richard	Price, Richard	http://datos.bne.es/resource/XX1316043
Pesquera, Julio G.	Pesquera, Julio G.	http://datos.bne.es/resource/XX848341	http://viaf.org/viaf/50902966
Pesquera García, Julio G.	Pesquera, Julio G.	http://datos.bne.es/resource/XX848341	http://viaf.org/viaf/50902966
Pesquera García, Julio Gregorio	Pesquera, Julio G.	http://datos.bne.es/resource/XX848341	http://viaf.org/viaf/50902966
Paix	Paix	http://datos.bne.es/resource/XX5255304
Palacios, Alberto	Palacios, Alberto	http://datos.bne.es/resource/XX1082436	http://viaf.org/viaf/86725067
Palacios, A.	Palacios, Alberto	http://datos.bne.es/resource/XX1082436	http://viaf.org/viaf/86725067
Prat, Albert	Prat, Albert	http://datos.bne.es/resource/XX1137302	http://viaf.org/viaf/86852581
Prat i Vila, Albert	Prat, Albert	http://datos.bne.es/resource/XX1137302	http://viaf.org/viaf/86852581
Lavit, A.	Prat, Albert	http://datos.bne.es/resource/XX1137302	http://viaf.org/viaf/86852581
Prat Vila, Alberto	Prat, Albert	http://datos.bne.es/resource/XX1137302	http://viaf.org/viaf/86852581
Petrov, B.	Petrov, B.	http://datos.bne.es/resource/XX1069560
Palafox y Melci, José de,	Palafox y Melci, José de,	http://datos.bne.es/resource/XX1058341	http://viaf.org/viaf/40583871	http://d-nb.info/gnd/134114353
Rebolledo Palafox y Melzi, José de,	Palafox y Melci, José de,	http://datos.bne.es/resource/XX1058341	http://viaf.org/viaf/40583871	http://d-nb.info/gnd/134114353
Palafox, José,	Palafox y Melci, José de,	http://datos.bne.es/resource/XX1058341	http://viaf.org/viaf/40583871	http://d-nb.info/gnd/134114353
Palafox, José de,	Palafox y Melci, José de,	http://datos.bne.es/resource/XX1058341	http://viaf.org/viaf/40583871	http://d-nb.info/gnd/134114353
Paravicino y Arteaga, Hortensio Félix	Paravicino y Arteaga, Hortensio Félix	http://datos.bne.es/resource/XX1148109	http://dbpedia.org/resource/Hortensio_F%C3%A9lix_Paravicino	http://viaf.org/viaf/39475964	http://d-nb.info/gnd/124884202
Arteaga, Félix de	Paravicino y Arteaga, Hortensio Félix	http://datos.bne.es/resource/XX1148109	http://dbpedia.org/resource/Hortensio_F%C3%A9lix_Paravicino	http://viaf.org/viaf/39475964	http://d-nb.info/gnd/124884202
Paravicino, Hortensio	Paravicino y Arteaga, Hortensio Félix	http://datos.bne.es/resource/XX1148109	http://dbpedia.org/resource/Hortensio_F%C3%A9lix_Paravicino	http://viaf.org/viaf/39475964	http://d-nb.info/gnd/124884202
Paravicino, Hortensio Félix	Paravicino y Arteaga, Hortensio Félix	http://datos.bne.es/resource/XX1148109	http://dbpedia.org/resource/Hortensio_F%C3%A9lix_Paravicino	http://viaf.org/viaf/39475964	http://d-nb.info/gnd/124884202
Pérez Rodriguez, Jaime	Pérez Rodriguez, Jaime	http://datos.bne.es/resource/XX1106972	http://viaf.org/viaf/86786107
Pérez, Jaime	Pérez Rodriguez, Jaime	http://datos.bne.es/resource/XX1106972	http://viaf.org/viaf/86786107
Ponce de Santa Cruz, Antonio	Ponce de Santa Cruz, Antonio	http://datos.bne.es/resource/XX1074149
Pujol, Jordi	Pujol, Jordi	http://datos.bne.es/resource/XX1058349	http://dbpedia.org/resource/Jordi_Pujol_i_Soley	http://viaf.org/viaf/68938023	http://d-nb.info/gnd/119324008
Pujol, Jorge	Pujol, Jordi	http://datos.bne.es/resource/XX1058349	http://dbpedia.org/resource/Jordi_Pujol_i_Soley	http://viaf.org/viaf/68938023	http://d-nb.info/gnd/119324008
Pujol i Soley, Jordi	Pujol, Jordi	http://datos.bne.es/resource/XX1058349	http://dbpedia.org/resource/Jordi_Pujol_i_Soley	http://viaf.org/viaf/68938023	http://d-nb.info/gnd/119324008
Pujol Soley, Jordi	Pujol, Jordi	http://datos.bne.es/resource/XX1058349	http://dbpedia.org/resource/Jordi_Pujol_i_Soley	http://viaf.org/viaf/68938023	http://d-nb.info/gnd/119324008
Porroni, Annibale	Porroni, Annibale	http://datos.bne.es/resource/XX1074956
Pérez Jares, José Manuel	Pérez Jares, José Manuel	http://datos.bne.es/resource/XX978231	http://viaf.org/viaf/87989321
Prieto Arciniega, Alberto	Prieto Arciniega, Alberto	http://datos.bne.es/resource/XX1101519	http://viaf.org/viaf/65334604
Prieto, Alberto	Prieto Arciniega, Alberto	http://datos.bne.es/resource/XX1101519	http://viaf.org/viaf/65334604
Prieto, A.	Prieto Arciniega, Alberto	http://datos.bne.es/resource/XX1101519	http://viaf.org/viaf/65334604
Prieto Arciniega, A. M.	Prieto Arciniega, Alberto	http://datos.bne.es/resource/XX1101519	http://viaf.org/viaf/65334604
